frontal_theta,frontal_alpha,frontal_beta,frontal_delta,frontal_gamma,parietal_theta,parietal_alpha,parietal_beta,global_alpha,global_beta,global_theta,roi_ab_ratio,theta_beta_ratio,global_ab_ratio,roi_alpha_rel,roi_beta_rel,global_alpha_rel,global_beta_rel,subject,session,task,workload,epoch,filename,ica_components_removed,resting_type
5.3747480506048984e-12,7.132920550019316e-12,3.869150374915956e-12,2.1327238007124255e-11,2.950419797768042e-12,1.6031100576612845e-11,1.7663547419380646e-10,1.8866239912873447e-11,7.977687211164238e-11,1.0296474462612024e-11,9.941756276036876e-12,45.65226395410989,1.3891287569100095,7.747979408031715,0.97856481303922,0.02143518696077993,0.885687888213148,0.11431211178685191,sub-05,ses-S3,Resting,Resting,1,RS_End_Ec,4,post_EC
1.4022751991765223e-12,2.5546591615419405e-12,2.3451705373892245e-12,3.6002048402189127e-12,1.9484626254138987e-12,8.60251980874285e-12,1.821484003908164e-10,2.3191077163985795e-11,7.952340540265955e-11,1.1279130520216326e-11,4.488094317562091e-12,77.66957561798223,0.5979416749528219,7.0504907501623935,0.9872886056376359,0.012711394362364157,0.8757839700666908,0.1242160299333091,sub-06,ses-S1,Resting,Resting,0,RS_Beg_EC,12,pre_EC
1.3271254809919678e-12,2.6119739518965637e-12,1.4283978922463598e-12,3.4619217652361273e-12,7.566595748150577e-13,9.994701174465235e-12,1.6634084334122712e-10,1.808123950959887e-11,7.278148940446681e-11,8.565330013968864e-12,5.041800778194798e-12,116.45273648481263,0.9291006995990965,8.497219521696222,0.9914859369825809,0.008514063017418978,0.8947060244616313,0.10529397553836872,sub-06,ses-S1,Resting,Resting,1,RS_Beg_EC,12,pre_EC
1.7221396678440153e-11,3.891705804142052e-12,8.87573332506667e-12,8.028327109876824e-11,6.605595313459309e-12,3.1703400623699115e-11,1.6742153421322885e-11,1.8845566591208325e-11,9.39904049721955e-12,1.314851901055595e-11,2.3427969797836853e-11,1.8862839619167047,1.9402787406651603,0.7148364382082706,0.6535337433202772,0.3464662566797227,0.41685400559551916,0.5831459944044808,sub-06,ses-S1,Resting,Resting,0,RS_Beg_EO,12,pre_EO
9.25923697501994e-13,1.720344796440156e-12,1.3135944329381385e-12,2.128249484991419e-12,7.836624357004626e-13,1.5335337629282887e-11,5.698217752327001e-11,2.0841281996889367e-11,2.540398739365295e-11,9.682603388917237e-12,7.101386811122377e-12,43.37882080987282,0.7048779092577038,2.6236732388244364,0.9774667289091752,0.022533271090824772,0.7240369276992502,0.27596307230074973,sub-06,ses-S1,Resting,Resting,0,RS_End_EO,16,post_EO
8.076074886107939e-13,1.2059874018715661e-12,1.3737539884756896e-12,1.837267451074526e-12,1.295792397509743e-12,1.3543264653488978e-11,3.7291385373720116e-11,1.592251207457558e-11,1.667115796123523e-11,7.608936025375644e-12,6.265746273558587e-12,27.14560662720874,0.5878836351965108,2.1909972571246836,0.9644704762187188,0.03552952378128125,0.6866183454820417,0.31338165451795824,sub-06,ses-S1,Resting,Resting,1,RS_End_EO,16,post_EO
1.2724588621837112e-12,3.5109150891177566e-12,1.2499502966532447e-12,2.378711987096546e-12,4.801944884646821e-13,9.665080113435441e-12,2.468189505231002e-10,1.899736789207344e-11,1.0778578741796737e-10,8.855986408976185e-12,4.869296541291595e-12,197.46301207652863,1.0180075684535084,12.170952216990607,0.9949612777235569,0.0050387222764430965,0.9240753452351005,0.07592465476489954,sub-06,ses-S1,Resting,Resting,0,RS_End_Ec,10,post_EC
1.3879913246016992e-12,3.1179901018117398e-12,2.96788473521562e-12,3.57377653149299e-12,3.030833111118839e-12,1.121432816822355e-11,1.7662753918736134e-10,2.117651918083417e-11,7.747922542419013e-11,1.0771585211909284e-11,5.599278543296778e-12,59.51293764598616,0.4676702259128875,7.192926936931022,0.9834746082589774,0.016525391741022678,0.8779434983739048,0.12205650162609515,sub-06,ses-S1,Resting,Resting,1,RS_End_Ec,10,post_EC
2.860313015734722e-12,3.5187579182691323e-12,3.1338148498802833e-12,6.421024087291915e-12,1.8728743344798836e-12,9.879220335850495e-12,1.6534938894769546e-10,2.6329377799628965e-11,7.287474264516612e-11,1.3074770399772578e-11,5.8684161529271975e-12,52.762973203095285,0.9127255925294983,5.573691959166924,0.9813998382079354,0.01860016179206449,0.8478784819532784,0.1521215180467216,sub-06,ses-S2,Resting,Resting,0,RS_Beg_EC,8,pre_EC
3.5311273791875908e-12,2.878360201618254e-12,2.23398081657544e-12,7.56009841981968e-12,1.08712964060967e-12,8.348727085924038e-12,9.034711436060527e-11,2.264815075700889e-11,4.036496912689841e-11,1.0982910791046919e-11,5.595812967788926e-12,40.44220688479413,1.580643554764539,3.675252389357768,0.9758700109098939,0.024129989090106045,0.7861078040885472,0.2138921959114529,sub-06,ses-S2,Resting,Resting,1,RS_Beg_EC,8,pre_EC
1.9890141440675335e-12,1.3585736500275969e-12,4.424361560653796e-12,5.521843749638947e-12,3.3084808661494402e-12,8.723050162654786e-12,1.9094202238236745e-11,2.6373606181695022e-11,8.959557330688661e-12,1.3831180683957178e-11,4.875029580604928e-12,4.315696621190054,0.4495595843151691,0.647779646251088,0.8118779021335261,0.18812209786647388,0.3931227380583748,0.6068772619416252,sub-06,ses-S2,Resting,Resting,0,RS_Beg_EO,11,pre_EO
2.281369448621123e-12,1.4577753375631557e-12,2.8827590776731945e-12,5.06674729077859e-12,1.9483398592901447e-12,1.1327728257151673e-11,5.0813829561065007e-11,2.243580338972555e-11,2.2610370004778235e-11,1.1262635211409917e-11,6.158380366562787e-12,17.626804110900295,0.791384013423182,2.0075559210043656,0.9463139251346502,0.053686074865349875,0.6675041042408771,0.3324958957591227,sub-06,ses-S2,Resting,Resting,1,RS_Beg_EO,11,pre_EO
4.825186474148626e-11,5.7435989444035214e-12,9.74022811666578e-12,5.444580905642827e-10,7.443839029091782e-12,9.520113425797452e-11,4.1231794683193294e-11,2.276762792928787e-11,2.0952825689599136e-11,1.532339946493239e-11,6.837298024855266e-11,4.233144664511977,4.95387419714802,1.3673745005179623,0.8089103084076015,0.1910896915923986,0.5775911247750586,0.4224088752249414,sub-06,ses-S2,Resting,Resting,0,RS_End_EO,15,post_EO
3.815357684377767e-11,5.430417394082325e-12,1.1608417289397196e-11,1.7350434014543838e-10,1.055127396864424e-11,7.283869311869016e-11,1.98324482076016e-11,3.016267223013414e-11,1.1602716314162015e-11,1.9560240835427314e-11,5.3018626675883026e-11,1.7084541081854463,3.2867165172142876,0.5931786020316934,0.6307856954349655,0.3692143045650344,0.3723239825561586,0.6276760174438415,sub-06,ses-S2,Resting,Resting,1,RS_End_EO,15,post_EO
5.751977023806349e-12,4.979021506722961e-12,3.653221595079622e-12,5.4309376354711945e-11,2.10215643244303e-12,1.1865470676351261e-11,1.6441865444382849e-10,2.525790490282259e-11,7.331029276548248e-11,1.2912371584112324e-11,8.372045732039882e-12,45.00648267963744,1.5744944220064439,5.677523473355207,0.9782639327817468,0.021736067218253177,0.8502438809851854,0.1497561190148145,sub-06,ses-S2,Resting,Resting,0,RS_End_Ec,10,post_EC
5.1571900953842965e-12,3.251083938299043e-12,3.0993300552420418e-12,1.4652802902244524e-11,1.694600639662329e-12,1.1134831193055993e-11,5.7638542918990596e-11,1.4245033335114521e-11,2.6559994930023994e-11,7.876060032330246e-12,7.719036280100737e-12,18.597097402228535,1.663969310613337,3.372243840320988,0.9489720350174776,0.05102796498252249,0.7712844853761439,0.22871551462385617,sub-06,ses-S2,Resting,Resting,1,RS_End_Ec,10,post_EC
4.165135258261439e-12,5.1765812713169655e-12,3.934773553960059e-12,8.90039866224917e-12,2.230206966989393e-12,1.4349152619042998e-11,2.2726333868626654e-10,2.031586858360443e-11,1.003566201634382e-10,1.0955242852379077e-11,8.529714127167821e-12,57.75766650092043,1.0585450982482938,9.160602052892367,0.9829809442826608,0.017019055717339204,0.9015806352030749,0.0984193647969251,sub-06,ses-S3,Resting,Resting,0,RS_Beg_EC,4,pre_EC
4.021278730560669e-12,5.250801748625658e-12,3.406821809620147e-12,1.162583797791187e-11,1.449101359395087e-12,1.199137720002288e-11,1.844671487036623e-10,1.694756516365858e-11,8.20578075864985e-11,9.209997532779476e-12,7.437035217473047e-12,54.14640360196296,1.1803607453743032,8.909644904295035,0.9818664512156073,0.018133548784392616,0.8990882105607457,0.10091178943925432,sub-06,ses-S3,Resting,Resting,1,RS_Beg_EC,4,pre_EC
1.8547346620069943e-12,1.3846873681339154e-12,3.682945031129612e-12,6.0560123832099105e-12,3.66615412175871e-12,6.009527797322332e-12,2.1430995447652486e-11,1.139231572151457e-11,9.975962259356157e-12,6.9869610412945955e-12,3.6353602914278535e-12,5.818983250227683,0.5036009623630252,1.4277970351338523,0.8533505710009465,0.14664942899905353,0.5881039536960854,0.4118960463039147,sub-06,ses-S3,Resting,Resting,0,RS_Beg_EO,14,pre_EO
1.1138105133606531e-12,1.6246506735208439e-12,2.568630677648605e-12,2.2071095088116655e-12,2.9866462416388586e-12,9.639605389688215e-12,2.8211181123943116e-11,1.251861185612502e-11,1.3018878009416103e-11,6.832908325567068e-12,4.767722603215322e-12,10.982965114225143,0.4336203421740123,1.9053201636999362,0.9165482006775697,0.08345179932243034,0.6558038551157488,0.3441961448842513,sub-06,ses-S3,Resting,Resting,0,RS_End_EO,16,post_EO
5.951676459914021e-13,5.848197476712948e-13,8.350963821744643e-13,1.5751561767749843e-12,5.631009198941118e-13,6.000982770143867e-12,7.362563606993522e-12,6.371244712158648e-12,3.4895671159522496e-12,3.207731380739115e-12,2.911945556342459e-12,8.816423785506679,0.7126933593481459,1.0878613891753601,0.8981299074030976,0.10187009259690234,0.5210410014838348,0.47895899851616525,sub-06,ses-S3,Resting,Resting,1,RS_End_EO,16,post_EO
2.9079221202527483e-12,4.177568553181391e-12,2.6317717059300263e-12,5.827884656385164e-12,1.3743399233002936e-12,1.28694991915975e-11,1.739110299133759e-10,2.0328656993283933e-11,7.692048056469332e-11,1.0216151114795986e-11,7.177169436543356e-12,66.0813510235374,1.1049294715421127,7.529301368035746,0.9850927271925527,0.014907272807447207,0.8827571032080562,0.1172428967919438,sub-06,ses-S3,Resting,Resting,0,RS_End_Ec,11,post_EC
3.0874313042688847e-12,4.106917145132777e-12,2.1679997027792997e-12,4.419409359785545e-12,1.2251550374794196e-12,1.4359431196692469e-11,1.3883772850358928e-10,1.6518463550405847e-11,6.184869344161415e-11,8.318198494619249e-12,7.918288401021848e-12,64.03955144717233,1.4240921252484058,7.435347146575296,0.9846247402119271,0.015375259788072786,0.8814512334082191,0.11854876659178093,sub-06,ses-S3,Resting,Resting,1,RS_End_Ec,11,post_EC
3.039730688041114e-12,1.8108314660411948e-12,1.6530559345878179e-12,5.81074232570459e-12,1.0991725565294838e-12,1.4888667648007372e-11,3.6155394354122015e-11,5.511419101252109e-12,1.6529929846647262e-11,3.306640148872514e-12,8.117846528026652e-12,21.871851761106438,1.8388553130230632,4.999010809290384,0.9562781356557889,0.043721864344211034,0.8333058512827902,0.16669414871720972,sub-07,ses-S1,Resting,Resting,0,RS_Beg_EC,5,pre_EC
4.442156444119372e-12,3.0047425177297862e-12,1.2672421865667698e-12,5.757071686469198e-12,6.247995815363911e-13,4.5130505133420444e-11,5.157054063081487e-11,5.78144953142507e-12,2.381865599476625e-11,3.201902477220327e-12,2.188002016810555e-11,40.69509457425064,3.505372920194619,7.438907388411148,0.976016363310576,0.023983636689423972,0.8815012472617884,0.11849875273821164,sub-07,ses-S1,Resting,Resting,1,RS_Beg_EC,5,pre_EC
2.3800281527539493e-12,8.775071324378987e-13,1.3721236543417496e-12,7.02060761917358e-12,1.1637786300431444e-12,8.390180706477497e-12,4.210159575268014e-12,5.495503496386295e-12,2.3057867507936626e-12,3.139286443789412e-12,4.9558078186354704e-12,3.068352886378712,1.7345580664125515,0.7344939023819574,0.7542002800818708,0.2457997199181292,0.42346294868681106,0.576537051313189,sub-07,ses-S1,Resting,Resting,0,RS_Beg_EO,10,pre_EO
2.339880512509734e-12,1.162000118788697e-12,1.9993124808474925e-12,6.94164097359352e-12,1.385336703345425e-12,6.2061751319724194e-12,5.857344582176409e-12,7.232485589172113e-12,3.174290603097717e-12,4.242100955843758e-12,3.996863920850885e-12,2.9296793964360828,1.1703425727217376,0.7482826637411667,0.7455263142059572,0.25447368579404295,0.42801011487462187,0.5719898851253781,sub-07,ses-S1,Resting,Resting,0,RS_End_EO,11,post_EO
2.5914805259357974e-12,1.6240487816506386e-12,1.4429462762769121e-12,5.4057102377489035e-12,8.342773157205304e-13,1.0821370182692214e-11,1.600638300171448e-11,5.705366304710988e-12,7.787906304535145e-12,3.2696977170343735e-12,6.118576093117119e-12,11.092847505739526,1.7959646651726575,2.3818429036916604,0.9173064905080976,0.08269350949190243,0.7043032368805813,0.2956967631194187,sub-07,ses-S1,Resting,Resting,1,RS_End_EO,11,post_EO
4.676836880495518e-12,2.4394754218611063e-12,1.6178990312065177e-12,9.496550009345356e-12,6.479544073196916e-13,3.930861240195587e-11,4.437971948778754e-11,8.514702837158002e-12,2.041386573582958e-11,4.573672090900011e-12,1.951902638969281e-11,27.430462984264352,2.8906852592697674,4.463342655553718,0.9648264609495287,0.03517353905047126,0.8169618742504723,0.18303812574952769,sub-07,ses-S1,Resting,Resting,0,RS_End_Ec,3,post_EC
4.041381724187379e-12,2.1649156364465176e-12,1.3951318216949603e-12,6.9297772791099014e-12,5.672248049920139e-13,4.14582713314487e-11,4.3672692097345425e-11,6.263071941734469e-12,1.995396269111748e-11,3.4813918731404635e-12,2.0077191555870804e-11,31.30363125420436,2.8967740978608476,5.731604892016245,0.9690437278666667,0.030956272133333265,0.8514470150816471,0.14855298491835292,sub-07,ses-S1,Resting,Resting,1,RS_End_Ec,3,post_EC
4.392217439818965e-12,2.59131153212043e-12,2.126594388258559e-12,1.0887057492752085e-11,1.0912231950894957e-12,2.965770545759922e-11,4.452132018305663e-11,8.71085050115411e-12,2.0561315239664517e-11,4.948418436642367e-12,1.522028373315336e-11,20.935501583597503,2.06537620153117,4.1551286543213015,0.9544118015177843,0.04558819848221571,0.8060184202848658,0.1939815797151342,sub-07,ses-S2,Resting,Resting,0,RS_Beg_EC,2,pre_EC
5.6995538546802724e-12,3.411385579386237e-12,2.1109078682746972e-12,1.0947339171843028e-11,7.901772549979375e-13,6.076916600109071e-11,7.708323634959861e-11,8.895908513616651e-12,3.498503590947725e-11,5.018765287706963e-12,2.930081620314189e-11,36.51662751752441,2.7000486095770126,6.970845198752391,0.9733451521053461,0.0266548478946539,0.874542789997161,0.12545721000283902,sub-07,ses-S2,Resting,Resting,1,RS_Beg_EC,2,pre_EC
3.307381288218204e-12,1.6757245954429096e-12,2.688443453478855e-12,1.2039272757565778e-11,1.2429129619924044e-12,1.1755161898100337e-11,5.655252431546709e-12,6.756314685234548e-12,3.3812365252016805e-12,4.431816838517008e-12,6.927858692453404e-12,2.103541521109099,1.230221630266555,0.7629459087332505,0.6777874588761311,0.3222125411238689,0.43276762205452957,0.5672323779454704,sub-07,ses-S2,Resting,Resting,0,RS_Beg_EO,4,pre_EO
2.600160335133001e-12,1.3548097769323026e-12,1.7798350513636183e-12,7.09788389227479e-12,8.803422582112874e-13,5.729423725313556e-12,5.18161620183137e-12,4.003582573997336e-12,2.994869673317617e-12,2.732869703920926e-12,3.941273216638953e-12,2.9112901208802926,1.4608996115347272,1.0958699088437303,0.7443298837226281,0.2556701162773718,0.522871149692831,0.4771288503071689,sub-07,ses-S2,Resting,Resting,0,RS_End_EO,7,post_EO
3.2073249303445688e-12,1.4583075048763818e-12,1.3450990084047276e-12,7.180235466912225e-12,6.470406679004227e-13,6.5042127976967445e-12,7.37532582950906e-12,3.68916245820124e-12,3.99417250114753e-12,2.34969762974609e-12,4.620276873495501e-12,5.483110004114949,2.3844526761999627,1.6998665915916777,0.8457530414623103,0.15424695853768972,0.6296113285321774,0.37038867146782267,sub-07,ses-S2,Resting,Resting,1,RS_End_EO,7,post_EO
5.230205779368895e-12,1.8631697954698855e-12,1.915436081039258e-12,1.2145763265470623e-11,9.92658018385306e-13,4.6447604215688345e-11,4.245766743883154e-11,7.806539993771569e-12,1.9260811642624882e-11,4.440194900781677e-12,2.289480510922009e-11,22.166058089390948,2.730556154362062,4.337830224352111,0.9568333984080806,0.043166601591919374,0.8126579606376716,0.18734203936232852,sub-07,ses-S2,Resting,Resting,0,RS_End_Ec,1,post_EC
8.922732871497977e-12,2.5356381378629328e-12,2.1406193173701986e-12,1.7248921253960826e-11,7.087390100459597e-13,1.0888016352940817e-10,4.638914737012458e-11,7.322631368535134e-12,2.1329999237403636e-11,4.361481625012314e-12,5.176163172488805e-11,21.67090009591932,4.1682950345696055,4.890539745732258,0.9558905912085954,0.044109408791404646,0.8302362698215375,0.16976373017846247,sub-07,ses-S2,Resting,Resting,1,RS_End_Ec,1,post_EC
4.922617105704072e-12,2.0453434481265367e-12,1.7092795383826812e-12,1.6836400665963272e-11,9.08674035132404e-13,2.5889546658459756e-11,3.567816570730327e-11,6.773203147648681e-12,1.6459410130630856e-11,3.879532513782395e-12,1.390844405688508e-11,20.873218748679296,2.879936836055411,4.242627190816752,0.9542819915308359,0.04571800846916415,0.8092559391307378,0.19074406086926224,sub-07,ses-S3,Resting,Resting,0,RS_Beg_EC,1,pre_EC
4.421418888540213e-12,2.7264788493016686e-12,1.6742825455610165e-12,1.2437396574740344e-11,6.874036897153376e-13,4.581546543142779e-11,5.134700959182099e-11,7.667015630740567e-12,2.3563849167524233e-11,4.242596724923681e-12,2.216172454977775e-11,30.668067183735523,2.640784197543366,5.554110064031155,0.968422449207333,0.03157755079266701,0.8474239843044469,0.1525760156955531,sub-07,ses-S3,Resting,Resting,1,RS_Beg_EC,1,pre_EC
1.7112246044117297e-11,1.9019246660704527e-12,2.2835536698346606e-12,8.41933080377224e-11,9.125266181389634e-13,3.473407422405234e-11,4.365985122825437e-12,6.245103912973948e-12,2.9579505761083027e-12,3.981360916894355e-12,2.4664458121232315e-11,1.9119257762579995,7.493691201642,0.7429496189498039,0.6565846533062871,0.34341534669371293,0.4262599508742315,0.5737400491257686,sub-07,ses-S3,Resting,Resting,0,RS_Beg_EO,3,pre_EO
7.049562999442467e-12,1.1115267879940283e-12,1.5593871471403937e-12,6.026163067970711e-11,5.639245857716158e-13,1.2978266777839411e-11,4.118636658910668e-12,4.461507115677872e-12,2.400288161244017e-12,2.8031528479421704e-12,9.590436047326871e-12,2.641189307263068,4.520726628002524,0.8562815841476852,0.7253644577047111,0.2746355422952889,0.46128862746911764,0.5387113725308823,sub-07,ses-S3,Resting,Resting,0,RS_End_EO,3,post_EO
3.0259958032622746e-12,1.0617405575888209e-12,1.462314516622828e-12,1.0396652364153751e-11,5.832789965459967e-13,6.4922330137437745e-12,6.222646485004948e-12,3.857293172101436e-12,3.2735573836243035e-12,2.488733940399374e-12,4.511526036325774e-12,4.255340704252848,2.0693194034965354,1.3153504802120337,0.8097173796570873,0.19028262034291268,0.5680999448910979,0.43190005510890195,sub-07,ses-S3,Resting,Resting,1,RS_End_EO,3,post_EO
3.3769662079718644e-12,2.1452694418652153e-12,1.7137010402049982e-12,1.4208114975035162e-11,7.495377154654739e-13,2.6145357268645435e-11,3.741908145400228e-11,7.949974718395307e-12,1.7262617447066812e-11,4.386389759429415e-12,1.313484809111768e-11,21.83524464076073,1.9705690366902626,3.935495565563318,0.9562080452505856,0.04379195474941432,0.7973861010072929,0.20261389899270713,sub-07,ses-S3,Resting,Resting,0,RS_End_Ec,1,post_EC
6.597952359330495e-12,2.8552917179717826e-12,1.7870932853092308e-12,1.2170584271045088e-11,7.589330338636283e-13,7.567759298865101e-11,5.1052936003811845e-11,8.261734955559305e-12,2.351142498333181e-11,4.561939715416406e-12,3.620351262903929e-11,28.567583138211987,3.6920022102756733,5.1538219376022,0.9661791768598211,0.033820823140178785,0.8374993605372917,0.16250063946270826,sub-07,ses-S3,Resting,Resting,1,RS_End_Ec,1,post_EC
1.2063150873588052e-11,3.414096126477916e-12,6.05106403642247e-12,6.46337889618447e-11,3.146961873695371e-12,3.997245758330942e-11,4.8400927323184636e-11,1.362585196914067e-11,2.2694166639352225e-11,9.297401721873128e-12,2.4024282320611497e-11,7.998746506705355,1.9935586205959352,2.4409149263672,0.8888734115073853,0.1111265884926147,0.7093796210022066,0.2906203789977934,sub-08,ses-S1,Resting,Resting,0,RS_Beg_EC,2,pre_EC
1.3653257613501128e-11,4.0315149126507905e-12,3.9501616999912245e-12,2.231010783158939e-11,1.7255467420741704e-12,6.030672638985555e-11,5.479722715061236e-11,1.0437679385890358e-11,2.5788248728920033e-11,6.730526422519424e-12,3.364760137479588e-11,13.872147854285076,3.4563794220199795,3.8315351742229358,0.932760216627898,0.06723978337210199,0.7930264473008144,0.2069735526991857,sub-08,ses-S1,Resting,Resting,1,RS_Beg_EC,2,pre_EC
7.296860136119835e-12,5.055214425151541e-12,1.3067108513260259e-11,1.2752139757257887e-11,7.885921464842132e-12,1.5935633141846865e-11,1.57693298879032e-11,2.411813228783957e-11,9.646978194902253e-12,1.7803261559508535e-11,1.0999191424288562e-11,1.2067956634706734,0.5584142910204746,0.5418657790684372,0.5468542844482125,0.4531457155517875,0.35143511609410066,0.6485648839058993,sub-08,ses-S1,Resting,Resting,0,RS_Beg_EO,9,pre_EO
4.1768073444624724e-12,1.6012761702515511e-12,2.402995729951855e-12,7.157824992518064e-12,1.3812652105077515e-12,1.8686002096345424e-11,2.5097110497402878e-11,9.015963621469501e-12,1.1670919453316407e-11,5.23712482631656e-12,1.0395033666698024e-11,10.444092839859398,1.7381667775773186,2.228497475307447,0.9126186746303706,0.08738132536962938,0.6902583918221058,0.30974160817789426,sub-08,ses-S1,Resting,Resting,0,RS_End_EO,11,post_EO
6.173985689943649e-12,2.2746295265497973e-12,2.411676262232375e-12,7.458780857756398e-12,1.0205515050687794e-12,3.9223707429393827e-11,4.6375806796039506e-11,8.997153214628372e-12,2.1175134070616816e-11,5.234023527544944e-12,2.033815214970801e-11,19.229698248599753,2.560039167209234,4.045670402354718,0.9505677253456206,0.04943227465437935,0.8018102808432911,0.1981897191567089,sub-08,ses-S1,Resting,Resting,1,RS_End_EO,11,post_EO
5.750792016498697e-12,2.3418911650996446e-12,2.2487763638693983e-12,6.272437328421235e-12,9.677831631853884e-13,3.480293204081767e-11,5.552614974741383e-11,1.0128874701213403e-11,2.5135144843234293e-11,5.625961365588257e-12,1.820170916977826e-11,24.69171707758069,2.5572983196085763,4.467706621125389,0.9610769495483574,0.03892305045164256,0.8171079633028709,0.18289203669712903,sub-08,ses-S1,Resting,Resting,0,RS_End_Ec,7,post_EC
6.752157372332777e-12,2.740408649476583e-12,1.91298024504772e-12,6.844047541314564e-12,8.524647820079614e-13,5.916050037835246e-11,5.3933491088041266e-11,9.192216380513009e-12,2.4680301123147158e-11,5.032652874532843e-12,2.921287580348408e-11,28.193438603280438,3.5296534764604126,4.904034062837706,0.9657457275386658,0.0342542724613342,0.8306242834379309,0.169375716562069,sub-08,ses-S1,Resting,Resting,1,RS_End_Ec,7,post_EC
6.741636683853617e-12,2.6315941369760684e-12,3.952731357885262e-12,7.145892892297879e-12,2.4938909654130047e-12,3.7385707411378053e-11,6.867727335482346e-11,1.1861993339115305e-11,3.093688523033924e-11,7.342415064126709e-12,1.9874809852792663e-11,17.374637215812783,1.7055640956739437,4.213448158425351,0.9455771568028878,0.05442284319711213,0.8081883679261451,0.19181163207385493,sub-08,ses-S2,Resting,Resting,0,RS_Beg_EC,2,pre_EC
9.341555448269178e-12,3.4181967233389784e-12,3.7328175288127776e-12,1.2071209653385746e-11,2.3989910376503415e-12,5.619716510130618e-11,6.068029660087637e-11,1.1723450443611617e-11,2.7959096670855007e-11,7.157374492297994e-12,2.9422531013856465e-11,16.255896821234586,2.5025481090794863,3.906334187339452,0.9420487958197901,0.057951204180209874,0.7961818413061935,0.20381815869380637,sub-08,ses-S2,Resting,Resting,1,RS_Beg_EC,2,pre_EC
9.853391199949274e-12,2.6624143434907464e-12,8.666360072393727e-12,2.5968228163915086e-11,4.209739122975236e-12,3.217103385714318e-11,1.933989778159036e-11,1.254596300795768e-11,9.809907245533437e-12,1.032904704477828e-11,1.9418095195889518e-11,2.23160561297201,1.1369699755883416,0.9497398165586547,0.6905562993250497,0.30944370067495025,0.48711105373791463,0.5128889462620854,sub-08,ses-S2,Resting,Resting,0,RS_Beg_EO,5,pre_EO
2.0176711087168403e-12,1.3251257659980313e-12,1.5549779199810557e-12,2.7287420867698705e-12,1.140420964386083e-12,2.1510904837014126e-11,2.856417965573733e-11,8.943570539741279e-12,1.2999006004457731e-11,4.721517614164008e-12,1.0371914135129964e-11,18.369508202460732,1.2975561149713442,2.753141482616143,0.9483724630719866,0.05162753692801341,0.7335565406655159,0.2664434593344842,sub-08,ses-S2,Resting,Resting,0,RS_End_EO,8,post_EO
3.3264652302329672e-12,1.6829206760716525e-12,1.058969136887414e-12,3.123705241180201e-12,4.6765643584185e-13,3.546666066137567e-11,4.142569787396135e-11,8.154752002441624e-12,1.8715539475167238e-11,4.100018936410647e-12,1.7100834700722692e-11,39.1188906559848,3.1412296301763,4.564744642753216,0.9750740864553088,0.02492591354469128,0.8202972347882544,0.17970276521174552,sub-08,ses-S2,Resting,Resting,1,RS_End_EO,8,post_EO
1.2166724853941887e-11,3.975800296262419e-12,3.975482959357258e-12,2.1027601633672958e-11,2.6436882118380885e-12,6.428226379432937e-11,9.307911994759247e-11,1.4084800735952774e-11,4.216293728968959e-11,8.308047720755337e-12,3.4501955828393674e-11,23.413286108674747,3.060439443037874,5.074951264947271,0.9590386973900793,0.04096130260992071,0.8353896259596282,0.1646103740403718,sub-08,ses-S2,Resting,Resting,0,RS_End_Ec,0,post_EC
1.5107503640190457e-11,4.364164981455595e-12,3.825242281652287e-12,2.831046283851698e-11,1.7737454937963484e-12,8.922083348967603e-11,9.514706299843501e-11,1.1967393423184845e-11,4.327112127444677e-11,7.314735628023383e-12,4.6870359289969995e-11,24.87347362409078,3.949423991430126,5.915609732861892,0.9613503770491449,0.03864962295085497,0.8553995904008063,0.14460040959919368,sub-08,ses-S2,Resting,Resting,1,RS_End_Ec,0,post_EC
1.4725950933483214e-11,9.068383772835985e-12,7.88919648220569e-12,2.0453822843168832e-11,3.730688978586735e-12,4.284592801937829e-11,5.104337414642874e-11,1.5938980050498706e-11,2.7057665361518596e-11,1.133910372575984e-11,2.6777369684581102e-11,6.470034592440249,1.8665970567088828,2.386226108863419,0.8661318113557318,0.13386818864426814,0.7046859932411162,0.29531400675888364,sub-08,ses-S3,Resting,Resting,0,RS_Beg_EC,1,pre_EC
1.8727126750749074e-11,1.1261885520044613e-11,8.419015160704386e-12,2.194810338410478e-11,3.651230790726336e-12,6.490309669829621e-11,5.988465412112652e-11,1.6705570094923827e-11,3.2100214920508285e-11,1.197039584679843e-11,3.851682815684071e-11,7.1130236705876415,2.2243844907368295,2.6816335342071183,0.876741392530959,0.12325860746904095,0.7283814397308391,0.2716185602691609,sub-08,ses-S3,Resting,Resting,1,RS_Beg_EC,1,pre_EC
1.3227517777301334e-11,5.849932478577795e-12,1.2105045163984278e-11,1.4234389843043758e-11,7.039164789747014e-12,3.550575866912491e-11,2.7744316042139885e-11,1.687669838556988e-11,1.5233239720104406e-11,1.415003940180668e-11,2.277533530236858e-11,2.2919630341146178,1.0927276683491203,1.0765510460811454,0.6962298817948445,0.3037701182051556,0.5184322572338427,0.4815677427661573,sub-08,ses-S3,Resting,Resting,0,RS_Beg_EO,5,pre_EO
